shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
shp_MRT_1,101.7550466,3.076745152,166
shp_MRT_1,101.7539453,3.077160058,167
shp_MRT_1,101.752332,3.07774288,168
shp_MRT_1,101.7505614,3.078344582,169
shp_MRT_1,101.7496354,3.078616657,170
shp_MRT_1,101.7486788,3.078777261,171
shp_MRT_1,101.7480007,3.07890956,172
shp_MRT_1,101.7474248,3.078966028,173
shp_MRT_1,101.7468397,3.078981671,174
shp_MRT_1,101.746258,3.079030802,175
shp_MRT_1,101.7452191,3.079171914,176
shp_MRT_1,101.7444035,3.079295952,177
shp_MRT_1,101.7440414,3.079394336,178
shp_MRT_1,101.7436843,3.079600109,179
shp_MRT_1,101.7434613,3.07976105,180
shp_MRT_1,101.7431088,3.080153649,181
shp_MRT_1,101.7428135,3.080561155,182
shp_MRT_1,101.7425652,3.080988257,183
shp_MRT_1,101.7423579,3.08157361,184
shp_MRT_1,101.7422403,3.082241056,185
shp_MRT_1,101.7421912,3.083253349,186
shp_MRT_1,101.7421671,3.084294876,187
shp_MRT_1,101.7421297,3.085011786,188
shp_MRT_1,101.7420725,3.085403204,189
shp_MRT_1,101.7418086,3.086315687,190
shp_MRT_1,101.7416326,3.086915734,191
shp_MRT_1,101.7414652,3.087941086,192
shp_MRT_1,101.7411343,3.088890692,193
shp_MRT_1,101.7407199,3.090206889,194
shp_MRT_1,101.7403615,3.091451074,195
shp_MRT_1,101.7399709,3.092571999,196
shp_MRT_1,101.739671,3.093451781,197
shp_MRT_1,101.7392504,3.094494215,198
shp_MRT_1,101.7389545,3.09518027,199
shp_MRT_1,101.7387091,3.095851449,200
shp_MRT_1,101.7384604,3.096666618,201
shp_MRT_1,101.7381486,3.097450421,202
shp_MRT_1,101.7377816,3.098004006,203
shp_MRT_1,101.7371284,3.098789069,204
shp_MRT_1,101.7362524,3.099800007,205
shp_MRT_1,101.735464,3.100680096,206
shp_MRT_1,101.7345464,3.101662605,207
shp_MRT_1,101.733832,3.102403343,208
shp_MRT_1,101.7332632,3.103012346,209
shp_MRT_1,101.7327603,3.103680005,210
shp_MRT_1,101.7321862,3.104505091,211
shp_MRT_1,101.7316999,3.105269405,212
shp_MRT_1,101.7314871,3.105630318,213
shp_MRT_1,101.731359,3.105963732,214
shp_MRT_1,101.7312362,3.106472913,215
shp_MRT_1,101.7309793,3.107261534,216
shp_MRT_1,101.7307088,3.108134721,217
shp_MRT_1,101.7300557,3.11033514,218
shp_MRT_1,101.7295483,3.111924834,219
shp_MRT_1,101.7293353,3.112653107,220
shp_MRT_1,101.7291092,3.113399629,221
shp_MRT_1,101.7288407,3.114045232,222
shp_MRT_1,101.7283347,3.114512228,223
shp_MRT_1,101.7277253,3.114877328,224
shp_MRT_1,101.726976,3.115288649,225
shp_MRT_1,101.7259146,3.115898955,226
shp_MRT_1,101.7253434,3.116258673,227
shp_MRT_1,101.7249162,3.116705612,228
shp_MRT_1,101.7246721,3.117271554,229
shp_MRT_1,101.724651,3.117941034,230
shp_MRT_1,101.7247999,3.118489341,231
shp_MRT_1,101.7252687,3.119289596,232
shp_MRT_1,101.7256223,3.119757767,233
shp_MRT_1,101.7262284,3.120199618,234
shp_MRT_1,101.7266504,3.120335618,235
shp_MRT_1,101.7275102,3.120648612,236
shp_MRT_1,101.7279803,3.121063699,237
shp_MRT_1,101.7281974,3.121448083,238
shp_MRT_1,101.7283285,3.121992056,239
shp_MRT_1,101.728327,3.122600829,240
shp_MRT_1,101.7281605,3.123107551,241
shp_MRT_1,101.7279984,3.123447164,242
shp_MRT_1,101.7275284,3.124317151,243
shp_MRT_1,101.727057,3.125085179,244
shp_MRT_1,101.7265744,3.125707077,245
shp_MRT_1,101.726053,3.126551129,246
shp_MRT_1,101.72536,3.127553211,247
shp_MRT_1,101.7244067,3.129049306,248
shp_MRT_1,101.7238463,3.129917981,249
shp_MRT_1,101.7235679,3.130251499,250
shp_MRT_1,101.7233684,3.130551794,251
shp_MRT_1,101.7232916,3.13085169,252
shp_MRT_1,101.7231457,3.131348099,253
shp_MRT_1,101.723002,3.131837222,254
shp_MRT_1,101.7228885,3.132335162,255
shp_MRT_1,101.7226533,3.133212899,256
shp_MRT_1,101.7222312,3.134838212,257
shp_MRT_1,101.7218363,3.136261497,258
shp_MRT_1,101.7215125,3.137296023,259
shp_MRT_1,101.7211649,3.138341816,260
shp_MRT_1,101.7208116,3.139425379,261
shp_MRT_1,101.7203964,3.140704723,262
shp_MRT_1,101.7201291,3.141543868,263
shp_MRT_1,101.719882,3.142262632,264
shp_MRT_1,101.7196627,3.14312575,265
shp_MRT_1,101.7193752,3.144040349,266
shp_MRT_1,101.7190694,3.144834914,267
shp_MRT_1,101.7187623,3.145625972,268
shp_MRT_1,101.7185301,3.146253468,269
shp_MRT_1,101.7183116,3.146798691,270
shp_MRT_1,101.7180724,3.147113008,271
shp_MRT_1,101.7177591,3.147377543,272
shp_MRT_1,101.7173616,3.147638919,273
shp_MRT_1,101.7169856,3.147810072,274
shp_MRT_1,101.7165061,3.147991086,275
shp_MRT_1,101.7159006,3.148083892,276
shp_MRT_1,101.7154073,3.148068586,277
shp_MRT_1,101.714767,3.148047929,278
shp_MRT_1,101.7141451,3.147974702,279
shp_MRT_1,101.7137144,3.147945146,280
shp_MRT_1,101.7132854,3.147878343,281
shp_MRT_1,101.71281,3.147728611,282
shp_MRT_1,101.7122225,3.147365957,283
shp_MRT_1,101.711692,3.147000315,284
shp_MRT_1,101.7113335,3.146676813,285
shp_MRT_1,101.7105613,3.146119222,286
shp_MRT_1,101.7100188,3.14575203,287
shp_MRT_1,101.7095332,3.145368113,288
shp_MRT_1,101.7090887,3.145031985,289
shp_MRT_1,101.7082878,3.144441736,290
shp_MRT_1,101.7078902,3.14418827,291
shp_MRT_1,101.7073854,3.144002038,292
shp_MRT_1,101.7068288,3.143819664,293
shp_MRT_1,101.7065769,3.143676865,294
shp_MRT_1,101.7063926,3.14349293,295
shp_MRT_1,101.706201,3.143227021,296
shp_MRT_1,101.7060844,3.142961514,297
shp_MRT_1,101.7059866,3.142620589,298
shp_MRT_1,101.7059185,3.142342711,299
shp_MRT_1,101.7057008,3.141949672,300
shp_MRT_1,101.7053623,3.141597669,301
shp_MRT_1,101.7050646,3.141380846,302
shp_MRT_1,101.7047459,3.141197594,303
shp_MRT_1,101.704447,3.141088924,304
shp_MRT_1,101.7040664,3.141082258,305
shp_MRT_1,101.7035984,3.14117091,306
shp_MRT_1,101.7032001,3.141327017,307
shp_MRT_1,101.7029226,3.141509555,308
shp_MRT_1,101.702417,3.141773191,309
shp_MRT_1,101.7018313,3.142088004,310
shp_MRT_1,101.701287,3.142381204,311
shp_MRT_1,101.7007581,3.1426032,312
shp_MRT_1,101.7000628,3.142705965,313
shp_MRT_1,101.699443,3.142710983,314
shp_MRT_1,101.6989209,3.1426831,315
shp_MRT_1,101.6985893,3.142673586,316
shp_MRT_1,101.6982225,3.142609659,317
shp_MRT_1,101.6977128,3.142519567,318
shp_MRT_1,101.6971663,3.142448379,319
shp_MRT_1,101.6966706,3.142391932,320
shp_MRT_1,101.696123,3.142337336,321
shp_MRT_1,101.6955642,3.142293265,322
shp_MRT_1,101.6949751,3.142201732,323
shp_MRT_1,101.6945895,3.142083731,324
shp_MRT_1,101.6941224,3.141848451,325
shp_MRT_1,101.6937597,3.141463462,326
shp_MRT_1,101.6934789,3.140915642,327
shp_MRT_1,101.693289,3.140382431,328
shp_MRT_1,101.6931324,3.139836249,329
shp_MRT_1,101.6928407,3.139114547,330
shp_MRT_1,101.6926497,3.138705656,331
shp_MRT_1,101.6922535,3.138289782,332
shp_MRT_1,101.6917098,3.138023071,333
shp_MRT_1,101.6911268,3.137865887,334
shp_MRT_1,101.690018,3.137655969,335
shp_MRT_1,101.688934,3.137416518,336
shp_MRT_1,101.6880521,3.137245737,337
shp_MRT_1,101.6876418,3.13720465,338
shp_MRT_1,101.6869295,3.137190983,339
shp_MRT_1,101.6863395,3.137190852,340
shp_MRT_1,101.6857894,3.137403163,341
shp_MRT_1,101.6853216,3.137691205,342
shp_MRT_1,101.6848085,3.137930703,343
shp_MRT_1,101.6840911,3.138142369,344
shp_MRT_1,101.6831874,3.138524363,345
shp_MRT_1,101.6822557,3.138983877,346
shp_MRT_1,101.6816298,3.139405582,347
shp_MRT_1,101.6810335,3.139951646,348
shp_MRT_1,101.6802253,3.14064708,349
shp_MRT_1,101.67962,3.141228872,350
shp_MRT_1,101.6791616,3.141776209,351
shp_MRT_1,101.6788389,3.142233306,352
shp_MRT_1,101.6785745,3.142653642,353
shp_MRT_1,101.6783359,3.143551606,354
shp_MRT_1,101.6781402,3.144165624,355
shp_MRT_1,101.677903,3.144758518,356
shp_MRT_1,101.6776649,3.14534997,357
shp_MRT_1,101.67719,3.14673804,358
shp_MRT_1,101.6769629,3.14736498,359
shp_MRT_1,101.676623,3.14792199,360
shp_MRT_1,101.6761601,3.148398,361
shp_MRT_1,101.6755949,3.14893602,362
shp_MRT_1,101.674858,3.14967996,363
shp_MRT_1,101.674453,3.15023301,364
shp_MRT_1,101.674031,3.15085401,365
shp_MRT_1,101.6736952,3.15131004,366
shp_MRT_1,101.673409,3.15156303,367
shp_MRT_1,101.6729971,3.15179496,368
shp_MRT_1,101.6725849,3.15189504,369
shp_MRT_1,101.6721349,3.15188703,370
shp_MRT_1,101.671745,3.151791,371
shp_MRT_1,101.6713289,3.15159003,372
shp_MRT_1,101.6706431,3.15123498,373
shp_MRT_1,101.6699962,3.15091197,374
shp_MRT_1,101.669328,3.15058797,375
shp_MRT_1,101.668855,3.15048798,376
shp_MRT_1,101.6684651,3.15047502,377
shp_MRT_1,101.66809,3.15052299,378
shp_MRT_1,101.6676922,3.15069102,379
shp_MRT_1,101.6672951,3.15094401,380
shp_MRT_1,101.6669599,3.15113697,381
shp_MRT_1,101.6666831,3.15125001,382
shp_MRT_1,101.666318,3.15128898,383
shp_MRT_1,101.6659181,3.15120897,384
shp_MRT_1,101.6647639,3.15081801,385
shp_MRT_1,101.664347,3.15069102,386
shp_MRT_1,101.6640241,3.15047097,387
shp_MRT_1,101.6637419,3.15008001,388
shp_MRT_1,101.6635831,3.14954901,389
shp_MRT_1,101.663577,3.14899704,390
shp_MRT_1,101.663595,3.14816499,391
shp_MRT_1,101.663644,3.14729397,392
shp_MRT_1,101.6637451,3.14692497,393
shp_MRT_1,101.6639392,3.14639199,394
shp_MRT_1,101.6641282,3.14596296,395
shp_MRT_1,101.6642279,3.14552601,396
shp_MRT_1,101.6642362,3.14504298,397
shp_MRT_1,101.6640202,3.14450901,398
shp_MRT_1,101.6637559,3.14409501,399
shp_MRT_1,101.6634499,3.14384103,400
shp_MRT_1,101.6629358,3.14359002,401
shp_MRT_1,101.6618468,3.14317197,402
shp_MRT_1,101.6614271,3.14299701,403
shp_MRT_1,101.660936,3.14262801,404
shp_MRT_1,101.6604821,3.14220204,405
shp_MRT_1,101.659792,3.14142903,406
shp_MRT_1,101.6590432,3.14057601,407
shp_MRT_1,101.6586169,3.13988697,408
shp_MRT_1,101.6582389,3.13896996,409
shp_MRT_1,101.657916,3.13801002,410
shp_MRT_1,101.6576258,3.13745301,411
shp_MRT_1,101.657353,3.137058,412
shp_MRT_1,101.656885,3.13669296,413
shp_MRT_1,101.656269,3.13643304,414
shp_MRT_1,101.6554612,3.13621101,415
shp_MRT_1,101.6544949,3.13598601,416
shp_MRT_1,101.653866,3.135726,417
shp_MRT_1,101.653218,3.13538598,418
shp_MRT_1,101.6526089,3.13502004,419
shp_MRT_1,101.6520239,3.13457499,420
shp_MRT_1,101.651233,3.13387002,421
shp_MRT_1,101.6502059,3.13294599,422
shp_MRT_1,101.6491021,3.13197399,423
shp_MRT_1,101.6484952,3.13142301,424
shp_MRT_1,101.6480171,3.13089003,425
shp_MRT_1,101.6473871,3.13000902,426
shp_MRT_1,101.646913,3.12924699,427
shp_MRT_1,101.6464072,3.128715,428
shp_MRT_1,101.645816,3.12839604,429
shp_MRT_1,101.645262,3.12828696,430
shp_MRT_1,101.6447648,3.12831504,431
shp_MRT_1,101.64416,3.12853599,432
shp_MRT_1,101.6431672,3.12913899,433
shp_MRT_1,101.6419028,3.12987096,434
shp_MRT_1,101.6411962,3.13017201,435
shp_MRT_1,101.6407912,3.13030701,436
shp_MRT_1,101.6400139,3.13057404,437
shp_MRT_1,101.639241,3.13093296,438
shp_MRT_1,101.6385941,3.13125696,439
shp_MRT_1,101.637869,3.13167798,440
shp_MRT_1,101.6371012,3.13214301,441
shp_MRT_1,101.6364802,3.13246098,442
shp_MRT_1,101.6359009,3.13270398,443
shp_MRT_1,101.6350589,3.13296102,444
shp_MRT_1,101.634219,3.13322103,445
shp_MRT_1,101.6336272,3.133575,446
shp_MRT_1,101.632581,3.13447896,447
shp_MRT_1,101.6312501,3.13566399,448
shp_MRT_1,101.6297258,3.13701696,449
shp_MRT_1,101.6289839,3.13763103,450
shp_MRT_1,101.6281591,3.13823196,451
shp_MRT_1,101.62759,3.13904601,452
shp_MRT_1,101.6269909,3.13994601,453
shp_MRT_1,101.6265712,3.14065404,454
shp_MRT_1,101.6262439,3.14109504,455
shp_MRT_1,101.6256802,3.14150697,456
shp_MRT_1,101.6250502,3.14170299,457
shp_MRT_1,101.6244781,3.14179101,458
shp_MRT_1,101.6237981,3.14197497,459
shp_MRT_1,101.6233661,3.14212896,460
shp_MRT_1,101.6229679,3.14245404,461
shp_MRT_1,101.6221601,3.14319996,462
shp_MRT_1,101.621565,3.14370297,463
shp_MRT_1,101.6211859,3.14398197,464
shp_MRT_1,101.6206211,3.14421696,465
shp_MRT_1,101.620229,3.14443197,466
shp_MRT_1,101.6198978,3.144744,467
shp_MRT_1,101.6195159,3.14532999,468
shp_MRT_1,101.618132,3.14775702,469
shp_MRT_1,101.617038,3.14957898,470
shp_MRT_1,101.616008,3.15136998,471
shp_MRT_1,101.6148751,3.15328104,472
shp_MRT_1,101.6142689,3.15426303,473
shp_MRT_1,101.6137462,3.15476802,474
shp_MRT_1,101.613334,3.15503199,475
shp_MRT_1,101.6128231,3.15522801,476
shp_MRT_1,101.611215,3.15529497,477
shp_MRT_1,101.6079901,3.15524898,478
shp_MRT_1,101.606337,3.15523602,479
shp_MRT_1,101.6052991,3.15514098,480
shp_MRT_1,101.604658,3.155004,481
shp_MRT_1,101.6039498,3.15462897,482
shp_MRT_1,101.603461,3.15414999,483
shp_MRT_1,101.6029631,3.15340803,484
shp_MRT_1,101.6024018,3.15245403,485
shp_MRT_1,101.601774,3.15147402,486
shp_MRT_1,101.6010119,3.15075402,487
shp_MRT_1,101.6001299,3.14994501,488
shp_MRT_1,101.599366,3.14953101,489
shp_MRT_1,101.598719,3.149406,490
shp_MRT_1,101.5976452,3.14938503,491
shp_MRT_1,101.596662,3.14947701,492
shp_MRT_1,101.5955888,3.14960598,493
shp_MRT_1,101.592616,3.14969301,494
shp_MRT_1,101.5896949,3.14979804,495
shp_MRT_1,101.5878161,3.14988696,496
shp_MRT_1,101.5829431,3.15008397,497
shp_MRT_1,101.5800779,3.15023103,498
shp_MRT_1,101.5779571,3.15029898,499
shp_MRT_1,101.577442,3.15036702,500
shp_MRT_1,101.5769009,3.150495,501
shp_MRT_1,101.5764638,3.15074097,502
shp_MRT_1,101.5760048,3.15111501,503
shp_MRT_1,101.5755059,3.15179298,504
shp_MRT_1,101.5744759,3.15336096,505
shp_MRT_1,101.5734049,3.15497898,506
shp_MRT_1,101.572983,3.15567396,507
shp_MRT_1,101.5727029,3.15648702,508
shp_MRT_1,101.572443,3.15726399,509
shp_MRT_1,101.572101,3.15778401,510
shp_MRT_1,101.571664,3.15821403,511
shp_MRT_1,101.5709378,3.15874602,512
shp_MRT_1,101.569716,3.15966096,513
shp_MRT_1,101.5691789,3.16016199,514
shp_MRT_1,101.5685309,3.16087902,515
shp_MRT_1,101.5669429,3.162627,516
shp_MRT_1,101.565612,3.16413297,517
shp_MRT_1,101.565175,3.16461402,518
shp_MRT_1,101.5643891,3.16549899,519
shp_MRT_1,101.5639852,3.16616301,520
shp_MRT_1,101.563789,3.16686204,521
shp_MRT_1,101.563789,3.16755999,522
shp_MRT_1,101.563898,3.16813104,523
shp_MRT_1,101.5642429,3.16877103,524
shp_MRT_1,101.5647142,3.16969704,525
shp_MRT_1,101.5665682,3.17281797,526
shp_MRT_1,101.5675538,3.17449899,527
shp_MRT_1,101.5679509,3.17496798,528
shp_MRT_1,101.5686389,3.17540799,529
shp_MRT_1,101.569689,3.17564298,530
shp_MRT_1,101.5719131,3.17626398,531
shp_MRT_1,101.573807,3.17691396,532
shp_MRT_1,101.5746952,3.17733804,533
shp_MRT_1,101.5753619,3.17775996,534
shp_MRT_1,101.5760801,3.178557,535
shp_MRT_1,101.5766431,3.17948499,536
shp_MRT_1,101.577154,3.18088899,537
shp_MRT_1,101.577973,3.182931,538
shp_MRT_1,101.5786642,3.18463002,539
shp_MRT_1,101.5789399,3.18531996,540
shp_MRT_1,101.579224,3.18611898,541
shp_MRT_1,101.5791829,3.18681504,542
shp_MRT_1,101.579063,3.18724596,543
shp_MRT_1,101.5788481,3.18762099,544
shp_MRT_1,101.5784572,3.18828303,545
shp_MRT_1,101.5782901,3.18884796,546
shp_MRT_1,101.57828,3.18939903,547
shp_MRT_1,101.5785022,3.19008699,548
shp_MRT_1,101.5786778,3.19065597,549
shp_MRT_1,101.5788301,3.19123899,550
shp_MRT_1,101.5787768,3.19179402,551
shp_MRT_1,101.5785068,3.192714,552
shp_MRT_1,101.578162,3.19400703,553
shp_MRT_1,101.5780381,3.194829,554
shp_MRT_1,101.578145,3.195657,555
shp_MRT_1,101.578401,3.19720698,556
shp_MRT_1,101.57859,3.19813497,557
shp_MRT_1,101.578676,3.19855203,558
shp_MRT_1,101.5786879,3.19914297,559
shp_MRT_1,101.578585,3.20024304,560
shp_MRT_1,101.5784939,3.20135796,561
shp_MRT_1,101.5784921,3.201876,562
shp_MRT_1,101.5785878,3.20243904,563
shp_MRT_1,101.578676,3.20338701,564
shp_MRT_1,101.5786372,3.20424399,565
shp_MRT_1,101.5785788,3.20488803,566
shp_MRT_1,101.578662,3.20545404,567
shp_MRT_1,101.5789748,3.206034,568
shp_MRT_1,101.5794248,3.20638599,569
shp_MRT_1,101.5798201,3.20657499,570
shp_MRT_1,101.580161,3.20663898,571
shp_MRT_1,101.5805149,3.20665797,572
shp_MRT_1,101.5810949,3.20653998,573
shp_MRT_1,101.5818322,3.20633604,574
shp_MRT_1,101.5825889,3.20607999,575
shp_MRT_1,101.582865,3.20599404,576
shp_MRT_1,101.583374,3.20577102,577
shp_MRT_1,101.5836851,3.20558796,578
shp_MRT_1,101.5855268,3.20428197,579
shp_MRT_1,101.5866659,3.20351301,580
shp_PH_0,101.57332,2.99713698,1
shp_PH_0,101.5737941,2.99685798,2
shp_PH_0,101.574437,2.99653299,3
shp_PH_0,101.5753781,2.996046,4
shp_PH_0,101.57593,2.99575602,5
shp_PH_0,101.576718,2.99535597,6
shp_PH_0,101.5771961,2.99511198,7
shp_PH_0,101.5775971,2.99488797,8
shp_PH_0,101.5786091,2.99433402,9
shp_PH_0,101.5789561,2.99416302,10
shp_PH_0,101.5796092,2.99386701,11
shp_PH_0,101.5800998,2.99376396,12
shp_PH_0,101.580565,2.99378997,13
shp_PH_0,101.5810088,2.99389203,14
shp_PH_0,101.5814542,2.99410902,15
shp_PH_0,101.581834,2.99433096,16
shp_PH_0,101.5822771,2.99461401,17
shp_PH_0,101.5826191,2.99482002,18
shp_PH_0,101.5831958,2.99509002,19
shp_PH_0,101.5837819,2.99525103,20
shp_PH_0,101.5844591,2.995317,21
shp_PH_0,101.5852399,2.99526696,22
shp_PH_0,101.585911,2.99523303,23
shp_PH_0,101.5866202,2.99519001,24
shp_PH_0,101.5873531,2.99514798,25
shp_PH_0,101.5878308,2.99511999,26
shp_PH_0,101.588494,2.99509101,27
shp_PH_0,101.5896251,2.99503701,28
shp_PH_0,101.5906111,2.99498499,29
shp_PH_0,101.5911472,2.99493702,30
shp_PH_0,101.5915741,2.994858,31
shp_PH_0,101.5919932,2.99476296,32
shp_PH_0,101.592491,2.99465496,33
shp_PH_0,101.593017,2.99454003,34
shp_PH_0,101.5934648,2.99444697,35
shp_PH_0,101.5938878,2.99440296,36
shp_PH_0,101.5941211,2.994435,37
shp_PH_0,101.5944149,2.99457099,38
shp_PH_0,101.594646,2.99472804,39
shp_PH_0,101.594839,2.99498004,40
shp_PH_0,101.5949999,2.99532996,41
shp_PH_0,101.595118,2.99561904,42
shp_PH_0,101.5952969,2.99610198,43
shp_PH_0,101.5954229,2.99641599,44
shp_PH_0,101.5957271,2.99720304,45
shp_PH_0,101.596063,2.99807298,46
shp_PH_0,101.5963358,2.99884896,47
shp_PH_0,101.596577,2.99949804,48
shp_PH_0,101.5967452,2.99995902,49
shp_PH_0,101.597099,3.00090096,50
shp_PH_0,101.5972132,3.00119796,51
shp_PH_0,101.5973618,3.001581,52
shp_PH_0,101.5975969,3.002193,53
shp_PH_0,101.5977172,3.00251304,54
shp_PH_0,101.5978601,3.00287304,55
shp_PH_0,101.5979861,3.00318696,56
shp_PH_0,101.598106,3.00352401,57
shp_PH_0,101.5981628,3.00370698,58
shp_PH_0,101.5982032,3.00385503,59
shp_PH_0,101.5982258,3.00400902,60
shp_PH_0,101.598237,3.00418002,61
shp_PH_0,101.598232,3.00432303,62
shp_PH_0,101.5982309,3.00443103,63
shp_PH_0,101.5982089,3.00463596,64
shp_PH_0,101.5981859,3.00480696,65
shp_PH_0,101.5981549,3.00506202,66
shp_PH_0,101.598098,3.00543102,67
shp_PH_0,101.5980451,3.00583899,68
shp_PH_0,101.5979749,3.00633399,69
shp_PH_0,101.5979332,3.00667302,70
shp_PH_0,101.5979378,3.00691197,71
shp_PH_0,101.5979512,3.00702996,72
shp_PH_0,101.5980091,3.007197,73
shp_PH_0,101.5980682,3.00731499,74
shp_PH_0,101.5981312,3.00744297,75
shp_PH_0,101.5982291,3.007566,76
shp_PH_0,101.5983659,3.00770802,77
shp_PH_0,101.5985081,3.00779703,78
shp_PH_0,101.5986791,3.00790098,79
shp_PH_0,101.5988119,3.007935,80
shp_PH_0,101.5990481,3.00797496,81
shp_PH_0,101.599186,3.00797001,82
shp_PH_0,101.599294,3.00797001,83
shp_PH_0,101.599326,3.00797397,84
shp_PH_0,101.5994441,3.00796398,85
shp_PH_0,101.5996601,3.00796398,86
shp_PH_0,101.5999261,3.007935,87
shp_PH_0,101.6002249,3.00790998,88
shp_PH_0,101.6005702,3.00789099,89
shp_PH_0,101.601,3.00786102,90
shp_PH_0,101.6013442,3.00785598,91
shp_PH_0,101.6020778,3.00786102,92
shp_PH_0,101.6026639,3.00786597,93
shp_PH_0,101.6031211,3.00785697,94
shp_PH_0,101.6037832,3.00785697,95
shp_PH_0,101.6041162,3.00784698,96
shp_PH_0,101.604425,3.00785202,97
shp_PH_0,101.60482,3.00785697,98
shp_PH_0,101.605108,3.00786201,99
shp_PH_0,101.6054269,3.00785202,100
shp_PH_0,101.6057902,3.00784797,101
shp_PH_0,101.6060962,3.00785697,102
shp_PH_0,101.606288,3.00787704,103
shp_PH_0,101.606445,3.00791097,104
shp_PH_0,101.606472,3.00793104,105
shp_PH_0,101.606567,3.00795399,106
shp_PH_0,101.6068118,3.00808098,107
shp_PH_0,101.6071031,3.00828798,108
shp_PH_0,101.6073839,3.00853998,109
shp_PH_0,101.6077208,3.008871,110
shp_PH_0,101.6080459,3.00923496,111
shp_PH_0,101.6082421,3.00942702,112
shp_PH_0,101.6084581,3.00962403,113
shp_PH_0,101.6086792,3.00976299,114
shp_PH_0,101.6088991,3.00987,115
shp_PH_0,101.6089319,3.009888,116
shp_PH_0,101.6090899,3.00992499,117
shp_PH_0,101.6093441,3.00993804,118
shp_PH_0,101.609843,3.00995199,119
shp_PH_0,101.6105371,3.00996603,120
shp_PH_0,101.6109169,3.00998097,121
shp_PH_0,101.611274,3.01006503,122
shp_PH_0,101.611593,3.010266,123
shp_PH_0,101.6118551,3.01059099,124
shp_PH_0,101.612074,3.01096026,125
shp_PH_0,101.6123414,3.0114126,126
shp_PH_0,101.6125783,3.01182894,127
shp_PH_0,101.6127223,3.01213998,128
shp_PH_0,101.6128012,3.01248801,129
shp_PH_0,101.6128152,3.01274649,130
shp_PH_0,101.6128098,3.0129984,131
shp_PH_0,101.612785,3.0132,132
shp_PH_0,101.6127536,3.01332672,133
shp_PH_0,101.6126428,3.01377393,134
shp_PH_0,101.6125639,3.01424904,135
shp_PH_0,101.6125114,3.01449996,136
shp_PH_0,101.6124908,3.01470561,137
shp_PH_0,101.6124754,3.01483152,138
shp_PH_0,101.6124883,3.01499091,139
shp_PH_0,101.6125369,3.01538664,140
shp_PH_0,101.6126248,3.01592385,141
shp_PH_0,101.6127094,3.01641084,142
shp_PH_0,101.612831,3.01706703,143
shp_PH_0,101.6129642,3.01769721,144
shp_PH_0,101.6130751,3.01819833,145
shp_PH_0,101.6131032,3.01838598,146
shp_PH_0,101.6131111,3.01861215,147
shp_PH_0,101.6131111,3.01888458,148
shp_PH_0,101.6130881,3.0192561,149
shp_PH_0,101.6130521,3.01963131,150
shp_PH_0,101.6129902,3.02043321,151
shp_PH_0,101.6129747,3.02089068,152
shp_PH_0,101.6129902,3.02104485,153
shp_PH_0,101.6131961,3.02187753,154
shp_PH_0,101.6134492,3.02284098,155
shp_PH_0,101.6136025,3.02330655,156
shp_PH_0,101.6137055,3.02366628,157
shp_PH_0,101.6138293,3.02415462,158
shp_PH_0,101.6139323,3.02472009,159
shp_PH_0,101.6140658,3.02540373,160
shp_PH_0,101.614235,3.02632902,161
shp_PH_0,101.614532,3.02782599,162
shp_PH_0,101.6146037,3.02812812,163
shp_PH_0,101.614639,3.02828202,164
shp_PH_0,101.6146577,3.02861376,165
shp_PH_0,101.6146706,3.02876289,166
shp_PH_0,101.6146786,3.02885793,167
shp_PH_0,101.6146552,3.02948253,168
shp_PH_0,101.6146771,3.029778,169
shp_PH_0,101.6147196,3.03012243,170
shp_PH_0,101.614766,3.03043599,171
shp_PH_0,101.614815,3.03061338,172
shp_PH_0,101.614923,3.03089355,173
shp_PH_0,101.6149745,3.03100659,174
shp_PH_0,101.6150749,3.03114537,175
shp_PH_0,101.6151624,3.03130989,176
shp_PH_0,101.615224,3.03141654,177
shp_PH_0,101.6154349,3.03182262,178
shp_PH_0,101.6158072,3.03265701,179
shp_PH_0,101.6159602,3.03302547,180
shp_PH_0,101.6161553,3.03350535,181
shp_PH_0,101.6162363,3.03370974,182
shp_PH_0,101.616286,3.03384879,183
shp_PH_0,101.616417,3.03423435,184
shp_PH_0,101.6164789,3.03442965,185
shp_PH_0,101.6166082,3.03486102,186
shp_PH_0,101.6167723,3.03554898,187
shp_PH_0,101.6168519,3.03587496,188
shp_PH_0,101.6170322,3.03677622,189
shp_PH_0,101.6172122,3.03772716,190
shp_PH_0,101.6173411,3.03822054,191
shp_PH_0,101.6174387,3.03850845,192
shp_PH_0,101.6175881,3.03896331,193
shp_PH_0,101.617722,3.03950817,194
shp_PH_0,101.6178199,3.04006851,195
shp_PH_0,101.6179484,3.04085754,196
shp_PH_0,101.6181029,3.04162335,197
shp_PH_0,101.6183347,3.04242525,198
shp_PH_0,101.618698,3.04372503,199
shp_PH_0,101.6193794,3.04502355,200
shp_PH_0,101.6203831,3.04694082,201
shp_PH_0,101.6208256,3.0478095,202
shp_PH_0,101.6217162,3.04944408,203
shp_PH_0,101.6219329,3.04985304,204
shp_PH_0,101.6221745,3.0502305,205
shp_PH_0,101.6224164,3.05058519,206
shp_PH_0,101.6225579,3.0507651,207
shp_PH_0,101.6227951,3.05106003,208
shp_PH_0,101.6229236,3.05115057,209
